planetID,starID,L_st,R_st,T_eff_st,d,contrast,a,S,S_abs,a_eff,R_eff,has_H2O,age,EEC,has_O2
238,139,3.83474,1.35964587,6933.0358,11.12,1.230451280158353e-10,1.4995598945610116,1.7053294417678833,405.86840714075623,0.7657656036512918,1.2855506934615515,0.0,4.126061159445585,0.0,
239,140,0.215218,0.70390692,4689.9088,9.178,1.036451780287814e-08,0.7683044653465534,0.3645959806545052,86.77384339577225,1.656128617289474,6.0450665614044565,,3.8886879298794295,0.0,
240,140,0.215218,0.70390692,4689.9088,9.178,9.076601356844907e-09,0.3704108983466326,1.5685959123210564,373.3258271324114,0.7984439978896349,2.727335503161462,,3.4830390163432705,0.0,
243,142,4.44102,1.4060347,7072.5338,14.953,7.733694794782954e-11,4.452518942607941,0.2240119453022646,53.31484298193897,2.112829301892318,3.0261640607403124,,8.747176367347496,0.0,
244,143,1.49572,1.09639341,6101.4314,22.351,3.158508063459795e-10,4.600212973269286,0.07067965549730386,16.82175800835832,3.761428302026074,6.318472684926739,,12.012613317667372,0.0,
245,143,1.49572,1.09639341,6101.4314,22.351,4.477515961985144e-10,4.387132391172391,0.07771213133726981,18.495487258270217,3.5871999919959303,7.174514054833927,,8.570038647476938,0.0,
246,144,5.03927,1.44723929,7194.8891,17.961,5.25237891522426e-10,2.3242447426511768,0.9328330262904909,222.01426025713684,1.0353758793428645,4.116736413474113,,1.1685723246227666,0.0,
247,145,1.29453,1.0607771,5982.9907,8.611,1.0368645081170285e-10,3.071732178641976,0.1371972558210667,32.652946885413876,2.6997732354080495,2.4173388435949787,,7.113232313983862,0.0,
249,146,1.10675,1.02345165,5857.079,17.565,6.170639121181507e-11,3.5353362613480077,0.08854990001481935,21.074876203527005,3.3605159607936232,2.1462928600114113,,9.198346342155677,0.0,
250,147,0.815424,0.95443183,5619.2167,17.1,1.4943957745194108e-09,0.44163680872075406,4.180738113813118,995.015671087522,0.48907280916158774,1.3194448957512557,0.0,1.7715678933660626,0.0,
251,147,0.815424,0.95443183,5619.2167,17.1,1.2967108790368816e-08,1.1265357886622978,0.6425301379720705,152.92217283735278,1.247536464132237,9.914247340505488,,2.052679215970868,0.0,
254,148,0.0187608,0.40300869,3367.8908,7.528,5.623555651881113e-11,0.9265983871830421,0.021850846883148447,5.20050155818933,6.764969814610222,0.5370196999535191,0.0,0.7025466358172399,0.0,
255,148,0.0187608,0.40300869,3367.8908,7.528,2.25260479291138e-09,0.21310757292318652,0.41309847125002347,98.31743615750558,1.555869638919859,0.7816900137961655,0.0,0.6831735591987355,0.0,
256,148,0.0187608,0.40300869,3367.8908,7.528,1.2676939971621143e-10,1.1179169432680445,0.01501178296240677,3.5728043450528113,8.161760781217184,0.9727694752024866,0.0,0.6318722115622954,0.0,
257,149,0.00559095,0.30558983,2857.619,4.616,2.491821810723766e-08,0.9427364241012698,0.006290787776701393,1.4972074908549315,12.608037238805082,11.501168267883028,,8.100379250874758,0.0,
258,149,0.00559095,0.30558983,2857.619,4.616,1.2898264913844973e-08,0.367469834646024,0.04140399242833187,9.854150197942985,4.914494911736779,3.2253772560667575,,8.668172087246456,0.0,
260,149,0.00559095,0.30558983,2857.619,4.616,1.0740418215314027e-10,1.269868864135995,0.003467111900100782,0.8251726322239861,16.983064956558703,1.0170976480853324,,8.092993464421955,0.0,
261,149,0.00559095,0.30558983,2857.619,4.616,1.0606274217292452e-09,0.576708673294577,0.016810190786781767,4.0008254072540606,7.712828573237374,1.4515469499473002,0.0,5.221493990737685,0.0,
262,150,1.48114,1.09393785,6093.3352,9.183,5.7243659032918305e-11,2.6982210338647286,0.20344220944968233,48.41924584902439,2.2170703201542166,1.577736219403899,0.0,5.945139526655846,0.0,
263,151,4.28068,1.39426768,7037.3229,20.295,6.359145053357567e-11,1.8661498358964264,1.2291920470836981,292.5477072059202,0.9019659215411308,1.1501091421089333,1.0,7.042789366063869,1.0,1.0
264,152,3.03194,1.28857171,6715.498,18.177,7.232492459276432e-11,4.330732523378884,0.16165825245665924,38.474664084684896,2.4871447414993875,2.8464170698125657,,1.3067683723994055,0.0,
265,152,3.03194,1.28857171,6715.498,18.177,2.616003587493341e-10,1.9840364258175234,0.7702315783120849,183.3151156382762,1.1394344344234117,2.4800588581754908,,1.179850234837878,0.0,
266,153,2.23746,1.2021075,6444.2078,17.538,4.4588986400362493e-11,2.3181213386106276,0.4163733748010324,99.09686320264572,1.5497388654627586,1.1963083766379419,1.0,8.161974285705176,1.0,1.0
267,154,0.32846,0.77532124,4966.8626,10.985,3.76316871110212e-10,2.717406038778574,0.044480884663913395,10.586450550011389,4.741473109909509,4.074033161427181,,2.114305821087025,0.0,
268,154,0.32846,0.77532124,4966.8626,10.985,1.6749842281614285e-08,0.6835776177464359,0.7029214885165731,167.2953142669444,1.192742213282772,6.837327368317928,,1.7737152205941804,0.0,
271,156,1.02605,1.00589167,5797.2081,20.909,5.188806288425119e-10,3.048084996118729,0.11043694348521779,26.283992549481834,3.009142889973533,5.366040929931467,,1.5941316186770524,0.0,
277,160,0.032719,0.45764229,3631.9453,5.435,1.7178628825070212e-07,0.4014170657706525,0.20305250780307618,48.326496857132135,2.2191968188917492,12.858291262571498,,3.548862306239964,0.0,
278,160,0.032719,0.45764229,3631.9453,5.435,1.1248228628347911e-10,1.1276137477016939,0.025732340976994884,6.1242971525247825,6.233907462389587,0.9242630869374964,0.0,3.4683254597795967,0.0,
279,160,0.032719,0.45764229,3631.9453,5.435,4.241350537539284e-08,0.42864042791866525,0.17807943212719388,42.38290484627214,2.3696986381465517,6.822419067613395,,3.1685172793731127,0.0,
280,161,9.52555,1.67396483,7844.2553,11.396,2.8243115360510637e-09,1.546270606723733,3.983997527243671,948.1914114839936,0.5010031655144112,6.350895683819567,,8.592542546845777,0.0,
281,162,0.31767,0.7694245,4944.3979,10.078,1.4867624651138627e-09,2.48998996111548,0.051236683521781706,12.194330678184047,4.417835031539918,7.420130942100516,,4.190607779515383,0.0,
282,162,0.31767,0.7694245,4944.3979,10.078,4.541073329486311e-09,0.48650114466997374,1.3421729138307723,319.4371534917238,0.8631688614697998,2.533706484331555,,3.3482139062046206,0.0,
283,163,1.1183,1.02588478,5865.3327,20.719,8.48777492556177e-10,1.6635439508192764,0.4041008519702661,96.17600276892333,1.5730956023200358,3.7456257818872642,,7.019603014120784,0.0,
284,164,0.364629,0.79405688,5037.7819,11.841,3.606873816146155e-11,2.1742391984229728,0.07713235013419632,18.357499331938726,3.600656715723913,1.0091738180972087,0.0,4.227784391812707,0.0,
285,164,0.364629,0.79405688,5037.7819,11.841,1.0864771646774072e-10,0.7391227354247967,0.6674489952292815,158.85286086456898,1.2240268885695036,0.5954153706572671,1.0,5.0805381242961465,1.0,1.0
286,165,0.849324,0.96335942,5650.3655,17.439,3.3456894075005465e-11,1.8904468417821187,0.2376536325532543,56.56156454767453,2.0512933473575385,0.8450851288856928,1.0,3.9337826254108488,0.0,
289,166,0.00094693,0.20364391,2245.6698,1.301,4.823852024135181e-07,0.0803435745981971,0.14669508915428003,34.91343121871865,2.6109118676922236,4.312621241408829,,4.841473175269425,0.0,
291,166,0.00094693,0.20364391,2245.6698,1.301,1.7671760233101507e-10,0.5783198409351051,0.002831272633842867,0.6738428868546024,18.793564308915226,0.5941569430915049,,4.463318641812734,0.0,
292,166,0.00094693,0.20364391,2245.6698,1.301,9.368277947247764e-08,0.14105993262542968,0.047589433128897324,11.326285084677563,4.584001321692056,3.3367735532539964,,4.7364400033641285,0.0,
293,167,0.261525,0.73597043,4815.6009,13.243,1.2046876752612032e-09,0.8928603158643705,0.3280546283357137,78.07700154389985,1.745930353298127,2.395046409572774,,2.3141470884599813,0.0,
295,167,0.261525,0.73597043,4815.6009,13.243,1.7683174469663794e-10,1.1634640664871356,0.19320006198793957,45.98161475312962,2.2750784109886766,1.1957111238906284,0.0,3.1186711317952054,0.0,
